lq,hq
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00158_洇00158_065.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00158_原00158_065.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00158_洇00158_066.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00158_原00158_066.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00158_洇00158_067.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00158_原00158_067.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00158_洇00158_068.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00158_原00158_068.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_001.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_001.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_002.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_002.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_003.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_003.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_004.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_004.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_005.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_005.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_006.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_006.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_007.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_007.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_008.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_008.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_009.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_009.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_010.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_010.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_011.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_011.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_012.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_012.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_013.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_013.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_014.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_014.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_015.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_015.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_016.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_016.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_017.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_017.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_018.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_018.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_019.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_019.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_020.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_020.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_021.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_021.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_022.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_022.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_023.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_023.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_024.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_024.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_025.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_025.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_026.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_026.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_027.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_027.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_028.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_028.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_029.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_029.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_030.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_030.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_031.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_031.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_032.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_032.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_033.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_033.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_034.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_034.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_035.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_035.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_036.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_036.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_037.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_037.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_038.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_038.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_039.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_039.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_040.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_040.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_041.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_041.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_042.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_042.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_043.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_043.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_044.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_044.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_045.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_045.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_046.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_046.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_047.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_047.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_048.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_048.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_049.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_049.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_050.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_050.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_051.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_051.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_052.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_052.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_053.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_053.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_054.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_054.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_055.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_055.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_056.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_056.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_057.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_057.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_058.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_058.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_059.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_059.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_060.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_060.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_061.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_061.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_062.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_062.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_063.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_063.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_064.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_064.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_065.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_065.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_066.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_066.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_067.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_067.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_068.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_068.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_069.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_069.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_070.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_070.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_071.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_071.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_072.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_072.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_073.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_073.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_074.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_074.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_075.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_075.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_076.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_076.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_077.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_077.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_078.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_078.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_079.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_079.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_080.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_080.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_081.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_081.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_082.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_082.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_083.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_083.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_084.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_084.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_085.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_085.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_086.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_086.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_087.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_087.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_088.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_088.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_089.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_089.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_090.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_090.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_091.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_091.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_092.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_092.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_093.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_093.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_094.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_094.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_095.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_095.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_096.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_096.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_097.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_097.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_098.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_098.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_099.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_099.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_100.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_100.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_101.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_101.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_102.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_102.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_103.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_103.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_104.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_104.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_105.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_105.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00159_洇00159_106.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00159_原00159_106.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_001.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_001.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_002.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_002.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_003.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_003.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_004.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_004.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_005.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_005.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_006.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_006.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_007.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_007.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_008.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_008.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_009.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_009.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_010.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_010.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_011.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_011.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_012.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_012.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_013.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_013.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_014.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_014.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_015.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_015.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_016.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_016.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_017.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_017.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_018.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_018.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_019.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_019.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_020.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_020.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_021.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_021.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_022.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_022.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_023.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_023.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_024.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_024.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_025.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_025.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_026.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_026.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_027.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_027.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_028.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_028.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_029.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_029.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_030.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_030.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_031.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_031.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_032.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_032.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_033.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_033.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_034.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_034.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_035.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_035.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_036.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_036.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_037.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_037.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_038.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_038.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_039.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_039.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_040.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_040.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_041.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_041.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_042.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_042.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_043.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_043.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_044.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_044.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_045.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_045.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_046.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_046.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_047.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_047.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_048.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_048.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_049.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_049.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_050.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_050.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_051.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_051.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_052.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_052.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_053.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_053.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_054.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_054.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_055.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_055.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_056.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_056.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_057.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_057.png
/data/xjc/训练集+测试集（首映版）/train/Red/A/ink/00160_洇00160_058.png,/data/xjc/训练集+测试集（首映版）/train/Red/A/origin/00160_原00160_058.png
